Date,Ticker,Mkt-RF,SMB,HML,RMW,CMA,Mom,Idio
2025-02-24,SBUX,1.4062630564791632e-05,4.305452138934434e-08,9.979467222255304e-08,4.779738676103717e-06,6.226278691766665e-08,5.9322384153468395e-06,0.00019549653000594996
2025-02-25,SBUX,1.532616552578222e-05,3.412969238681418e-08,1.2598477378021674e-07,4.439211910563742e-06,9.184416300979782e-08,6.955728773480129e-06,0.00019397901140215292
2025-02-26,SBUX,1.5746420054412496e-05,1.816356113766348e-07,5.1590948690426295e-08,2.7642625645355396e-06,1.0938870981408958e-07,6.856585010179468e-06,0.00019611255385546125
2025-02-27,SBUX,1.8313168454315735e-05,8.138749453602473e-08,1.0970883312271377e-08,2.1583708251714898e-06,1.3574159807947501e-08,8.404429107402381e-06,0.00019116600426730487
2025-02-28,SBUX,1.669195062715418e-05,1.4876895299653978e-10,1.754668590635297e-07,2.846858930462057e-06,6.155390463437818e-09,7.643856361732379e-06,0.00018619075469639718
2025-03-03,SBUX,1.6676736905192785e-05,3.328105186809258e-08,1.3314346572649892e-07,3.1721922291425764e-06,2.1490396256882163e-08,8.120028502988366e-06,0.00017512389568304104
2025-03-04,SBUX,1.4015462098983538e-05,2.865459451826067e-08,4.0836448578877037e-07,2.8431553994198415e-06,2.335863832881702e-08,5.887420142126649e-06,0.00018856610570095486
2025-03-05,SBUX,2.0955259700044162e-05,1.0836085196324461e-07,1.514012297934429e-06,3.1423017796301008e-06,1.3640706927525892e-07,5.809927396586287e-06,0.00017930326813935497
2025-03-06,SBUX,2.00421379343101e-05,1.339515921567161e-07,1.8020683069491634e-06,2.981748271551424e-06,1.0438322852481266e-07,4.8792120570953825e-06,0.00020570836846950721
2025-03-07,SBUX,1.994395007653211e-05,1.1368215920172738e-06,3.0539743114686836e-06,6.6057969302272945e-06,4.261899256137655e-07,1.6586729037319478e-06,0.00020404301239960993
2025-03-10,SBUX,2.144324292469746e-05,1.050777436783417e-06,2.7289266852486283e-06,6.205916957828005e-06,2.996641909473238e-07,2.259466992372446e-06,0.00022249574591147627
2025-03-11,SBUX,2.935164370076445e-05,1.9223931237182616e-06,3.0378407725466306e-06,8.28860608677909e-06,7.555411106641863e-07,2.0650662806351002e-06,0.00021124245184587524
2025-03-12,SBUX,3.971254175703023e-05,2.8057756124275665e-06,3.1428645365665114e-06,7.214633212455112e-06,6.261320844575453e-07,3.829841434565134e-06,0.00019735402988535342
2025-03-13,SBUX,4.2541129471720615e-05,2.437846768486258e-06,2.638383082284472e-06,5.9096661363054065e-06,7.977082758660527e-07,4.774037534551128e-06,0.00019909152204170715
2025-03-14,SBUX,4.631182832478968e-05,1.843193479262943e-06,1.7726176670563995e-06,4.960728157564662e-06,1.331170071332415e-06,4.812738423627045e-06,0.0001773279999381786
2025-03-17,SBUX,4.0681642921941324e-05,1.4817259190790191e-06,3.3103041313060535e-06,6.007236708847738e-06,1.8086079119238783e-06,4.7318262034702435e-06,0.00018108655880136077
2025-03-18,SBUX,3.9769332428779096e-05,1.8814947097974219e-06,3.736991598493904e-06,6.93364527100411e-06,1.7618783313303254e-06,5.1660106892019e-06,0.00018003801980019093
2025-03-19,SBUX,3.9875429261097114e-05,1.3099325874689597e-06,3.437829573436908e-06,6.587611703201208e-06,1.5782549898389074e-06,5.079492916588056e-06,0.00017761268051869988
2025-03-20,SBUX,4.333690477892642e-05,1.3897284896755828e-06,3.830642717223948e-06,5.859512819761123e-06,2.0538169893318534e-06,4.770592096743049e-06,0.00017404569604846057
2025-03-21,SBUX,4.3276297445597473e-05,1.4197081719602186e-06,3.856795172683726e-06,5.903047221179735e-06,2.042649439865129e-06,4.7634234215929715e-06,0.0001780256159925342
2025-03-24,SBUX,4.362138128217387e-05,1.269429901283363e-06,4.317585093166157e-06,6.012988137526064e-06,1.6894847938219014e-06,5.132478777647807e-06,0.000178646305909905
2025-03-25,SBUX,3.736923983499142e-05,1.356222991453721e-06,4.6431626273769525e-06,6.276742819750469e-06,1.2635538828351275e-06,4.911115368475819e-06,0.00018599218647546488
2025-03-26,SBUX,3.717925496436424e-05,1.4148845155452724e-06,4.5635011902142315e-06,6.211130546704751e-06,1.3495038777233633e-06,4.765757538210673e-06,0.00018973158089417126
2025-03-27,SBUX,3.719638170245453e-05,1.3093886216039125e-06,5.188714329257113e-06,4.99378099332845e-06,1.3121737990128493e-06,4.853200549073916e-06,0.00019079839321385346
2025-03-28,SBUX,3.696245685262662e-05,1.1433734765907266e-06,5.015199848330196e-06,4.889803575651849e-06,1.0844411862303435e-06,5.054389063426842e-06,0.00019149102787538393
2025-03-31,SBUX,3.722799180190163e-05,8.559225964282538e-07,5.236417781858066e-06,4.849932762877628e-06,9.695687058025458e-07,5.527841012662384e-06,0.0001879236134171068
2025-04-01,SBUX,3.6841972163084865e-05,8.3287379899209e-07,4.89808628051978e-06,4.000591771583234e-06,1.254712333038948e-06,4.571801694780937e-06,0.00019080937576899866
2025-04-02,SBUX,3.769542289759181e-05,7.834745231231476e-07,4.863581528893151e-06,3.903972795980118e-06,1.258595879641049e-06,4.92571684431494e-06,0.00019050187200065082
2025-04-03,SBUX,3.7972168497212414e-05,7.622132328695287e-07,4.818345764484861e-06,4.015225421171026e-06,1.2960472939091619e-06,5.13265796327264e-06,0.00028932727543867103
2025-04-04,SBUX,0.00011765246549630298,1.0962252648530815e-06,6.887942742239687e-06,2.1960663996393547e-06,1.015292271576451e-07,2.1410722017254466e-05,0.00022247435940933136
2025-04-07,SBUX,0.00011674208075164982,1.1136352223250371e-06,6.972518460140924e-06,2.3257779762995625e-06,7.369451006536762e-08,2.123398984462667e-05,0.0002277698048665455
2025-04-08,SBUX,0.00011941885361596172,7.708317796829852e-07,6.576772160061199e-06,1.7187794799246239e-06,8.204427384528903e-08,2.169994009526271e-05,0.00022513977335595676
2025-04-09,SBUX,0.00011398965581496579,1.1230708863351207e-06,7.919165893427557e-06,1.8810468106694477e-06,1.20902991710597e-07,1.7600949391028857e-05,0.00033732083092039694
2025-04-10,SBUX,0.00012601724452149154,1.4107325752576583e-06,7.075660043197617e-06,1.661248005476012e-06,1.8780565047813558e-07,2.045438757059557e-05,0.00033720542190474165
2025-04-11,SBUX,0.00012523365451386833,1.3857143935727206e-06,7.0708499656647735e-06,1.6442951067693398e-06,2.0330030441072756e-07,2.039943283984521e-05,0.00033887071425417535
2025-04-14,SBUX,0.000125455184404409,1.4930368281992462e-06,7.46478766942299e-06,1.6496899263075729e-06,2.2311716910379415e-07,2.0043575145201834e-05,0.00033542896028444194
2025-04-15,SBUX,0.00012518608137580361,1.6140171190420644e-06,7.333383486424502e-06,1.5188585117775548e-06,1.966079126053126e-07,2.0398979401299113e-05,0.0003363322890142582
2025-04-16,SBUX,0.00012640378676746523,1.981859134257184e-06,6.243802338419833e-06,1.066905147841579e-06,3.8464758319770555e-07,2.2399670750262075e-05,0.0003416156697404972
2025-04-17,SBUX,0.0001299692975312433,2.393693599010772e-06,6.0470282570498794e-06,9.531976696425847e-07,2.2055363871762914e-07,2.2094952073442222e-05,0.0003401600515324703
2025-04-21,SBUX,0.0001311458931045204,2.746985885794478e-06,6.065435515716163e-06,9.146473333773419e-07,1.8704948334250738e-07,2.2422383021754206e-05,0.00033900319518713614
2025-04-22,SBUX,0.00012936930088993257,2.793925677140703e-06,6.131743024885607e-06,1.0493393735564795e-06,1.7111040344908952e-07,2.3178879220044305e-05,0.0003410052023631937
2025-04-23,SBUX,0.00012595701645193,2.7587802610746838e-06,5.849786473077856e-06,1.0845923435249133e-06,1.3476340990069977e-07,2.3600462421635544e-05,0.0003435384013993855
2025-04-24,SBUX,0.0001263684260986114,2.5287304952087913e-06,6.0127095435559895e-06,9.01822929011929e-07,1.366418263391502e-07,2.3042342408762894e-05,0.00034592828925394926
2025-04-25,SBUX,0.00012579074845182534,2.2303012005180866e-06,6.193350599470705e-06,6.689221469841264e-07,1.2825643266409743e-07,2.1999901404475324e-05,0.0003488943546911276
2025-04-28,SBUX,0.00012566067040296612,2.193527567841727e-06,6.179776766883548e-06,6.713352929293736e-07,1.1859457979330404e-07,2.201922803060802e-05,0.0003484489058925662
2025-04-29,SBUX,0.00012601940669314227,2.1245595423955533e-06,5.741929838391553e-06,6.461726870880717e-07,1.3774023978334757e-07,2.188528303644857e-05,0.0003495060221179335
2025-04-30,SBUX,0.00012647331914775978,2.1189863783001947e-06,5.668223433506023e-06,6.456620244743568e-07,1.7532313313303276e-07,2.1676248755891422e-05,0.00037355826215645634
2025-05-01,SBUX,0.00012685694802225638,1.0516314252675262e-06,6.547084373216261e-06,5.73552394831208e-07,1.1084761044473596e-07,2.079485752309429e-05,0.0003802812578940673
2025-05-02,SBUX,0.0001299687583747071,7.608871681854274e-07,5.662255670283811e-06,1.4363458595400906e-07,2.1013907798252692e-07,1.8942736619485392e-05,0.0003906092604723071
2025-05-05,SBUX,0.00013199359283545942,5.760555370563089e-07,5.8190400350331285e-06,1.2404075454007993e-07,1.716736978015759e-07,1.8874949823020355e-05,0.0003988051386327292
2025-05-06,SBUX,0.00013345841052307483,6.950926015996902e-07,6.464050199769833e-06,2.1298338362947665e-07,2.0045191612912592e-07,1.9624306697371168e-05,0.0003963992595203455
2025-05-07,SBUX,0.00013752307149358486,5.349231501464384e-07,6.5127713848056055e-06,9.23868170877959e-10,1.4469189583112212e-07,1.5853139942230752e-05,0.00039945178398172665
2025-05-08,SBUX,0.00013804927624168223,6.08815395619243e-07,6.884865855628364e-06,6.01803922061271e-11,2.0885803613716256e-07,1.5272363936877758e-05,0.0003969802776533839
2025-05-09,SBUX,0.00013818416726615746,7.119348295381677e-07,6.583207886510659e-06,4.8737959768622624e-08,1.9339786561901222e-07,1.359319460584733e-05,0.00040440534083247394
2025-05-12,SBUX,0.0001374223739142804,5.327002366850304e-07,6.250037970039917e-06,2.9418193162386563e-08,1.2767029087078134e-07,1.3066760622760983e-05,0.0004423015695304203
2025-05-13,SBUX,0.00017620018958864228,8.743965326551282e-07,1.5559657209487357e-05,6.061430898277171e-07,3.8820373898657295e-07,7.892498414971645e-06,0.0004107115969342282
2025-05-14,SBUX,0.0001789025680908865,1.0197869027345759e-06,1.8834878534460058e-05,4.977561906120881e-07,2.638867526576936e-07,7.594744150942674e-06,0.0004050711270184919
2025-05-15,SBUX,0.00017822759899841,7.654048731745332e-07,1.9217360315328686e-05,4.874999964620374e-07,9.413947935797673e-08,8.127221885359304e-06,0.0003996976816787325
2025-05-16,SBUX,0.00017819581831624273,6.324306077817462e-07,1.843505886188665e-05,7.268824132985655e-07,2.1639272303090236e-08,7.56172273414188e-06,0.0004024618771203927
2025-05-19,SBUX,0.00017826068946042356,4.744137098005785e-07,1.893520056095988e-05,8.764279473070905e-07,4.896483668126451e-09,7.284586156447233e-06,0.00040338219644900494
2025-05-20,SBUX,0.00017786223365742393,6.813960024953901e-07,1.881253921776562e-05,8.570870371051374e-07,6.954684245749061e-09,7.136411370838291e-06,0.00040491244854036463
2025-05-21,SBUX,0.00017591131432489652,8.009385270802085e-07,1.8631958039860512e-05,7.209550681038966e-07,3.5105408927326823e-09,7.404066903039432e-06,0.00041299346019970664
2025-05-22,SBUX,0.00017600229302451592,8.58534355156182e-07,1.8194919478929155e-05,7.502745369960543e-07,2.4975240979830457e-09,7.401247544567546e-06,0.0004110736221303954
2025-05-23,SBUX,0.0001738433392590101,1.1347374860545597e-06,1.7807925881290694e-05,7.615356017349179e-07,3.1266532224216776e-08,7.34380300841271e-06,0.00041159102998865533
2025-05-27,SBUX,0.00017158060023197578,1.3974232956667387e-06,1.745751914302488e-05,6.616006986459241e-07,6.780131801386114e-08,6.535609760354617e-06,0.00042342575950074984
2025-05-28,SBUX,0.00017234496503164656,1.4754452162714328e-06,1.743146623549854e-05,7.012591737200554e-07,7.87423490228579e-08,6.53486147743826e-06,0.0004209220566991792
2025-05-29,SBUX,0.00017205866538688968,1.2822659983978377e-06,1.715156534167411e-05,7.01835925894715e-07,4.277095106885729e-08,6.606617205471091e-06,0.0004197349381069545
2025-05-30,SBUX,0.0001700400259263536,8.182273242292052e-07,1.536785941035625e-05,7.473096033846591e-07,5.020286932384493e-09,6.582658943100599e-06,0.0004219371486748664
2025-06-02,SBUX,0.00017141825121496564,1.5266174205516632e-06,1.4997521883829508e-05,8.754869412099172e-07,6.314618580193756e-08,6.737091100667546e-06,0.00042050580278821324
2025-06-03,SBUX,0.00017125364518027008,1.1635743146683215e-06,1.4130114297705147e-05,8.274851716713782e-07,1.0186321172027903e-07,6.683573847291962e-06,0.0004228639837904987
2025-06-04,SBUX,0.00017190404208388652,1.2166389702029561e-06,1.3693445882126852e-05,9.588593803070934e-07,9.84966157300184e-08,6.569656597247492e-06,0.00042484352794371083
2025-06-05,SBUX,0.00016799180555635988,1.2429183695248517e-06,1.1659748659012684e-05,8.728464708865396e-07,9.71072007476331e-08,7.369975502395362e-06,0.00042862550347282004
2025-06-06,SBUX,0.00016858786763787609,1.235119827022731e-06,1.0804146652569134e-05,1.0226589289895158e-06,1.6378412605333606e-07,7.669285112796308e-06,0.00043543472050134083
2025-06-09,SBUX,0.00016964648122666615,1.6246829150230336e-06,1.140915125160281e-05,8.843867568558368e-07,1.357604442129776e-07,7.919770450909295e-06,0.0004338376470870819
2025-06-10,SBUX,0.00016865812470838457,1.6231366177477335e-06,1.1070182146264567e-05,7.408646785561637e-07,1.5612156405657932e-07,8.286896922717607e-06,0.0004327635312983124
2025-06-11,SBUX,0.00016914869584630656,1.419171360728223e-06,1.1325463818620088e-05,8.067032601024945e-07,1.6168203476180142e-07,7.72298565041716e-06,0.00044780660826843446
2025-06-12,SBUX,0.00016959699373828848,1.135068171602438e-06,1.3279658900080032e-05,7.821056380116098e-07,5.076600818302173e-08,6.7866723786270874e-06,0.00044970060411827345
2025-06-13,SBUX,0.00016688035942164967,1.4896519822101933e-06,1.2851170513212786e-05,7.019799005865816e-07,2.9106917354484837e-08,8.016086840210857e-06,0.0004499481743450175
2025-06-16,SBUX,0.00016794280961452638,1.604204683775524e-06,1.2287024686964605e-05,9.881018260947497e-07,1.1699915406188428e-07,7.789660193806248e-06,0.00044934178126844845
2025-06-17,SBUX,0.00016775769795833708,1.4818188703849367e-06,1.2338758364028663e-05,1.0187107126482938e-06,1.2668995014032306e-07,7.814089609450553e-06,0.0004524557202920725
2025-06-18,SBUX,0.00016794381098269876,1.420650272036603e-06,1.2634364791894376e-05,9.296889704156837e-07,9.240145291876823e-08,8.070590150632942e-06,0.00045208383888151063
2025-06-20,SBUX,0.0001676796027042722,1.4897287364677788e-06,1.2975697071169735e-05,8.536732505804867e-07,6.42289279792124e-08,8.027282299897833e-06,0.00043728975044075304
2025-06-23,SBUX,0.000164479885637469,2.287757513112292e-06,1.008325639646616e-05,4.3233953151736117e-07,8.878725842438889e-07,6.85245639097629e-06,0.00043754254207786845
2025-06-24,SBUX,0.00016176983871260263,1.6754310892348095e-06,9.901378160198833e-06,3.088952187686365e-07,8.402682174372647e-07,8.181853307406282e-06,0.00043399147728855243
2025-06-25,SBUX,0.0001677636191194714,2.3621220989743637e-06,1.041903628677285e-05,5.190140358776049e-07,1.4610019512415247e-06,6.6888617551083955e-06,0.00042755564602346675
2025-06-26,SBUX,0.00016795452803822875,2.347277181889304e-06,1.0435191138348768e-05,5.766540695270183e-07,1.3689756496734427e-06,6.408679966606797e-06,0.0004281397282699531
2025-06-27,SBUX,0.00016719533948254692,1.7390929675781339e-06,1.1418657335739114e-05,2.6593551136800324e-07,9.874518705669962e-07,6.843304981188113e-06,0.00042779747691712894
2025-06-30,SBUX,0.00016752274464177673,1.468735230938274e-06,1.1525261199902045e-05,2.785525202141399e-07,7.889410333308619e-07,6.9940632404374545e-06,0.0004224225487529934
2023-07-07,XBI,0.00012448516380179415,3.705921622458039e-05,2.1570820834325723e-05,4.7396447240156e-05,2.476178967776078e-05,3.0199371744167115e-06,7.14270317629914e-05
2023-07-10,XBI,0.00012650345807516214,3.610590847669246e-05,2.2278221366529873e-05,4.7310186160996055e-05,2.5277324437654492e-05,2.995226053293866e-06,7.665242324954432e-05
2023-07-11,XBI,0.0001237750915623634,3.292137588577496e-05,2.0868119156647495e-05,4.518095209494448e-05,2.2449816941499906e-05,2.453136256658103e-06,8.56822184954195e-05
2023-07-12,XBI,0.0001225390335277043,3.409060897249826e-05,2.1430416267839903e-05,4.318671559285222e-05,2.0981973442208552e-05,2.928821494238104e-06,8.385883800967082e-05
2023-07-13,XBI,0.00011060371344439076,3.437793948727094e-05,2.0680507031686322e-05,4.373021110359531e-05,1.8145945308358826e-05,2.120461703330825e-06,8.759536493979864e-05
2023-07-14,XBI,0.00010941471134852942,3.361504923606884e-05,2.065317143774158e-05,4.3609601130133825e-05,1.8603508229747666e-05,1.9528375102408022e-06,8.957175666680618e-05
2023-07-17,XBI,0.00010892355841367951,3.406382885472492e-05,2.1298745582591165e-05,4.2921547774648785e-05,1.8344962725469215e-05,2.178111087368512e-06,7.783617914439844e-05
2023-07-18,XBI,0.00010833922613541896,3.165679775630565e-05,2.072738815737954e-05,4.1277693300935424e-05,1.8335828494131708e-05,1.732453886592544e-06,8.419641809914057e-05
2023-07-19,XBI,0.00010776433639857658,3.215949316551658e-05,1.9452886114302705e-05,3.998650982220956e-05,1.6748159998666022e-05,1.8105875208770003e-06,8.515509088505486e-05
2023-07-20,XBI,0.00010272317834346925,3.0437932987318998e-05,1.781896535175958e-05,4.183414292436416e-05,1.6458942297147988e-05,1.1824653105916634e-06,9.165004635518275e-05
2023-07-21,XBI,0.00010233762911344577,3.07798186383479e-05,1.7036676432164087e-05,4.184815152462803e-05,1.4556491258544938e-05,1.5278391467408562e-06,9.047773690968661e-05
2023-07-24,XBI,0.00010345746855393226,3.025635534778812e-05,1.7400544538672457e-05,4.242194709757377e-05,1.501988378532749e-05,1.3845500821632303e-06,8.689698320887276e-05
2023-07-25,XBI,9.912206921137897e-05,3.1014383682405513e-05,1.6854055695103374e-05,4.2086868757066445e-05,1.4173857072392808e-05,1.6596949246055233e-06,9.074815825540117e-05
2023-07-26,XBI,0.00010038439025058541,3.0422957534331628e-05,1.7025693413457e-05,4.198578629670768e-05,1.409013086294027e-05,1.4084475773691434e-06,8.716979310459993e-05
2023-07-27,XBI,9.878190423916803e-05,3.0408637747457316e-05,1.7136341603851898e-05,3.941409218569891e-05,1.225257253737641e-05,1.564150825314608e-06,9.277292472854878e-05
2023-07-28,XBI,9.788092717070851e-05,2.9996721757567956e-05,1.6931412613907056e-05,3.9359352184649195e-05,1.1995876136781505e-05,1.598444206248426e-06,9.91722576667385e-05
2023-07-31,XBI,9.821814193360387e-05,2.906566111189412e-05,1.6586065465535228e-05,3.9426678510646273e-05,1.196975801574919e-05,1.4328050417892001e-06,9.965898701135272e-05
2023-08-01,XBI,9.723468581369901e-05,2.6677608933769662e-05,1.5760478398802203e-05,3.6196405254889674e-05,1.094563090391483e-05,1.1481159180971521e-06,0.0001039757008315199
2023-08-02,XBI,9.464862852737979e-05,2.73817571660996e-05,1.5737584185497948e-05,3.6283118558535336e-05,1.123177748317962e-05,1.2883119182956391e-06,0.00010412435720472189
2023-08-03,XBI,9.088151485717287e-05,2.7458512507220748e-05,1.5625098400330314e-05,3.5602390125530394e-05,1.129376702574805e-05,1.079044010921822e-06,0.00010896051934510011
2023-08-04,XBI,9.129607879779487e-05,2.8185271075298325e-05,1.651171901514515e-05,3.4658982253352175e-05,1.141802089406884e-05,8.695791609305786e-07,0.00010333224283163794
2023-08-07,XBI,8.573280616604215e-05,2.698238197887612e-05,1.3972552674042034e-05,3.595212520026393e-05,9.563235999929341e-06,1.0596466529743812e-06,0.00011408713842042103
2023-08-08,XBI,8.23942374083555e-05,2.9603916910846942e-05,1.5270116545057914e-05,3.604057717708843e-05,9.944778362240848e-06,1.0479736167427731e-06,0.0001139685498698281
2023-08-09,XBI,7.936313473184641e-05,3.1136017880159255e-05,1.533243175343555e-05,3.4349722828305246e-05,9.340313681104104e-06,1.1192485831616462e-06,0.00011683499008827066
2023-08-10,XBI,7.194567187169632e-05,3.3870678575587626e-05,1.6045080573834056e-05,3.158376613215123e-05,8.741321866827499e-06,9.823756081192514e-07,0.00011609848121014066
2023-08-11,XBI,6.511623023501106e-05,3.011534367943482e-05,1.2999806989614029e-05,3.510011122529385e-05,7.291408687846284e-06,1.2250069304087885e-06,0.00012192963061247045
2023-08-14,XBI,6.546396846185975e-05,3.0336065969707235e-05,1.3174987697513585e-05,3.4652756132344894e-05,7.151154818334375e-06,1.2267921064784576e-06,0.00012153151726797365
2023-08-15,XBI,6.510398758939864e-05,3.0167535635805334e-05,1.3422853237072309e-05,3.445154236605529e-05,6.830319702136832e-06,1.1856590100847553e-06,0.00012186834937936511
2023-08-16,XBI,6.671859541467562e-05,3.085353348870156e-05,1.418207561657851e-05,3.345537907602694e-05,7.0795520615628555e-06,1.1252317174323138e-06,0.00012397178238103337
2023-08-17,XBI,6.749177127494707e-05,3.098444581959182e-05,1.4150201229421559e-05,3.384602328120282e-05,7.0274564740871245e-06,1.1906252336755997e-06,0.0001238168145819621
2023-08-18,XBI,6.172387520445905e-05,3.167480870954991e-05,1.4078015114510473e-05,3.607974859533484e-05,5.981531445615727e-06,6.462559706851529e-07,0.00012358596063672235
2023-08-21,XBI,6.242835050827626e-05,3.1546729533394983e-05,1.42422338671015e-05,3.6221061398495525e-05,5.9561354034088215e-06,6.031029660205405e-07,0.00011888910741589856
2023-08-22,XBI,6.153866498671971e-05,2.6684721492273116e-05,1.1483464813894263e-05,3.727019431338228e-05,3.893382454984353e-06,6.75849985556919e-07,0.00010657890063260419
2023-08-23,XBI,5.525843335993559e-05,2.334146931929029e-05,8.831005289179192e-06,3.9584045332124616e-05,3.3835467441924345e-06,8.672473316535988e-07,0.00011516421748553399
2023-08-24,XBI,5.383529583596884e-05,2.3674258714700763e-05,9.008686500831724e-06,3.876611867121405e-05,3.366699491441934e-06,7.341440845254348e-07,0.00011855392876329595
2023-08-25,XBI,5.188480874544568e-05,2.388222176709742e-05,8.763960128272181e-06,3.839912070323966e-05,3.169182907845776e-06,7.200774224147594e-07,0.000117467076080902
2023-08-28,XBI,4.978259415659519e-05,2.321960462089253e-05,7.766817135115395e-06,3.935796874066866e-05,2.857160755960962e-06,9.178182593028286e-07,0.00011920177823806079
2023-08-29,XBI,5.0343320958577995e-05,2.306783849543552e-05,7.709118604185301e-06,3.9545012284808304e-05,2.9922171939316942e-06,9.58365740542568e-07,0.00011834721771668388
2023-08-30,XBI,4.832659730142402e-05,2.3671184809823892e-05,7.9555267201239e-06,3.9844211376505085e-05,3.0208874038974055e-06,8.995351421491921e-07,0.00011933841298302286
2023-08-31,XBI,4.7376985747112946e-05,2.3339994780224078e-05,7.7707060983132e-06,3.908077822599908e-05,2.7990390208932825e-06,7.49017966681181e-07,0.0001214143718081243
2023-09-01,XBI,5.0994930384052054e-05,2.242483378232236e-05,8.457949386929026e-06,3.942879882469685e-05,3.544461658934221e-06,5.70312300330781e-07,0.00012172479529216456
2023-09-05,XBI,4.975515936145526e-05,2.4297716173473286e-05,7.822998398208082e-06,3.9358513600660236e-05,2.9760894796449443e-06,8.950952064114772e-07,0.0001210464290930864
2023-09-06,XBI,5.1212210565344664e-05,2.6682276615791565e-05,8.508436537174383e-06,3.8002922460099076e-05,3.2217123776330613e-06,9.988999368061656e-07,0.00011840314356564844
2023-09-07,XBI,5.041287782281064e-05,2.7298651532008515e-05,8.717741978789385e-06,3.757989884387943e-05,3.1686185870867783e-06,9.744310524809499e-07,0.00011961981328108772
2023-09-08,XBI,5.160850436781784e-05,2.927018669594144e-05,9.7194924273528e-06,3.561393074424179e-05,3.305290267962423e-06,9.22878593852663e-07,0.00011065434649104607
2023-09-11,XBI,5.089525806125655e-05,2.8723344596273397e-05,9.571192220115764e-06,3.5222146948770503e-05,3.32815221538287e-06,9.286666021814065e-07,0.00010060077067956564
2023-09-12,XBI,5.003855751159957e-05,2.9357749204965997e-05,9.603309496611254e-06,3.460008518513462e-05,3.279537329619986e-06,9.843213854401848e-07,9.513794623529739e-05
2023-09-13,XBI,4.625409637254347e-05,2.8995485386474204e-05,6.101645326460281e-06,3.384088122058355e-05,2.2342536462184906e-06,1.3009384241404418e-06,0.00010157426151333394
2023-09-14,XBI,4.582830154203639e-05,2.887134410454784e-05,6.026648917107e-06,3.3874768380080437e-05,2.1944906168724212e-06,1.3031643007312105e-06,0.00010091630263306408
2023-09-15,XBI,4.615056851331932e-05,2.9342550987169093e-05,6.371264626114739e-06,3.286468185634737e-05,2.2595569179034096e-06,1.122856111757315e-06,0.00010285262694679942
2023-09-18,XBI,5.172406979197392e-05,2.931165741785759e-05,6.427939106275478e-06,3.1464669384139286e-05,2.034351326162374e-06,1.3368358895710452e-06,9.631793495768447e-05
2023-09-19,XBI,5.006624128076867e-05,3.00106883642699e-05,7.51379647650364e-06,3.0411775695987875e-05,2.195721910836101e-06,8.976021747677564e-07,9.802462565395233e-05
2023-09-20,XBI,4.7119424957921236e-05,3.06729419261076e-05,8.061351433125166e-06,2.9859435196150503e-05,2.0519101190062534e-06,6.186251894159128e-07,0.00010337925402436018
2023-09-21,XBI,4.888384537091435e-05,2.9364799783052454e-05,5.159680451737824e-06,3.1075852410618934e-05,6.563227351879218e-07,8.077381705145228e-07,8.922774922512564e-05
2023-09-22,XBI,4.135340058925658e-05,3.0409531372773324e-05,5.4643488406043644e-06,2.921826421386581e-05,4.936358824402536e-07,7.499076290585786e-07,9.839905902840994e-05
2023-09-25,XBI,4.2186392303660056e-05,2.924619143528614e-05,4.4113798334119475e-06,3.072723631496524e-05,5.322247744070139e-07,9.038097207173046e-07,9.940054218278763e-05
2023-09-26,XBI,4.12001029076516e-05,2.9218557973663022e-05,4.86835203776871e-06,3.125460038080075e-05,6.197387291788141e-07,7.524063752225878e-07,0.00010146689909588017
2023-09-27,XBI,3.520450645253586e-05,3.110385148560875e-05,5.317276452751722e-06,3.156411705866316e-05,4.7099279441182724e-07,7.831011558907771e-07,0.00010493660106626623
2023-09-28,XBI,3.5251767455045754e-05,3.148125565404509e-05,5.014716026226961e-06,3.1798086200683537e-05,4.411982308686153e-07,1.0074578032191008e-06,9.935974340627603e-05
2023-09-29,XBI,3.302373773848178e-05,3.23918774296e-05,4.924353627704112e-06,3.101698829435061e-05,3.796553354369471e-07,1.161874418595195e-06,9.889983914741245e-05
2023-10-02,XBI,3.718893663073398e-05,3.2075548803559015e-05,6.527529823703036e-06,2.944712826495708e-05,7.604708730640804e-07,8.422637300539642e-07,0.00010153945892717048
2023-10-03,XBI,3.771804325527352e-05,3.2711611205043255e-05,6.321369542836057e-06,3.084263468078111e-05,9.04325587283526e-07,7.06612780885323e-07,9.780109839559894e-05
2023-10-04,XBI,2.9880059220330234e-05,3.3765250271492135e-05,7.903687404285605e-06,2.9385567222217408e-05,5.251910566116534e-07,8.152822682141953e-08,0.0001021060572231571
2023-10-05,XBI,2.7008528813261676e-05,3.401089194233185e-05,9.602067389522538e-06,2.726344052518169e-05,6.561664990389577e-07,3.997592306367158e-08,0.00011524427498850083
2023-10-06,XBI,2.149228939953806e-05,4.198847866828275e-05,1.2652814925745453e-05,2.711169033503762e-05,6.13459778874459e-08,2.2879515770024126e-07,0.00010256322725380018
2023-10-09,XBI,1.9864710308665945e-05,4.2791697504278535e-05,1.1946616143832824e-05,2.6471303920814372e-05,2.7357624397589548e-08,1.4521322913326912e-07,0.00010474549632929949
2023-10-10,XBI,1.97823253713437e-05,4.665132900072587e-05,1.1409736697303528e-05,2.595884309763347e-05,1.4111001098438635e-09,1.2150931662211814e-08,0.00010086984974336263
